计费项,计费方式,价格（元/千次）
"API调用","按量计费","[0, 1000], 5.5；(1000, 5000], 5；(5000, 10000], 4.5；(10000, +∞), 4"
资源包规格（千次）,价格（元）,单价（元/千次）,默认并发,	并发扩容
"500","1500","3","默认10路并发","100元/路/月"
"1000","1800","1.8","默认10路并发","100元/路/月"
"10000","15000","1.5","默认10路并发","100元/路/月"
"100000","120000","1.2","默认10路并发","100元/路/月"
"500000","500000","1","默认10路并发","100元/路/月"
,
,
,
计费项,单价(元/千次)
"极速版-API调用","[0, 300], 3.2；(300, 1000], 3；(1000, 3000], 2.4；(3000, 5000], 2；(5000, +∞), 1.4"
"标准版-API调用","[0, 300], 1.8；(300, 1000], 1.5；(1000, 3000], 1.2；(3000, 5000], 1；(5000, +∞), 0.9"
,
,
,
资源包类型,资源包规格（小时）,价格（元）,单价（元/小时）,说明
"录音文件识别-极速版","极速版-500","1150","2.5","默认最大支持50QPS，半小时内提交的音频时长不超过300小时"
"录音文件识别-极速版","极速版-1000","1800","1.8","默认最大支持50QPS，半小时内提交的音频时长不超过300小时"
"录音文件识别-极速版","极速版-10000","14000","1.6","默认最大支持50QPS，半小时内提交的音频时长不超过300小时"
"录音文件识别-极速版","极速版-50000","55000","1.4","默认最大支持50QPS，半小时内提交的音频时长不超过300小时"
"录音文件识别-极速版","极速版-100000","95000","1","默认最大支持50QPS，半小时内提交的音频时长不超过300小时"
"录音文件识别-标准版","标准版-500","850","1.7","默认最大支持50QPS，半小时内提交的音频时长不超过300小时"
"录音文件识别-标准版","标准版-1000","1300","1.3","默认最大支持50QPS，半小时内提交的音频时长不超过300小时"
"录音文件识别-标准版","标准版-10000","10000","1","默认最大支持50QPS，半小时内提交的音频时长不超过300小时"
"录音文件识别-标准版","标准版-50000","40000","0.8","默认最大支持50QPS，半小时内提交的音频时长不超过300小时"
"录音文件识别-标准版","标准版-100000","65000","0.65","默认最大支持50QPS，半小时内提交的音频时长不超过300小时"
,
,
,
计费项,单价(元/小时)
"API调用","[0, 300], 6.5；(300, 1000], 6；(1000, 3000], 5.6；(3000, 5000], 5；(5000, +∞), 4"
,
,
,
 计费项,计费方式,价格（元/月/QPS）
"QPS","包月","2000"
,
,
,
资源包规格(小时）,有效期,价格（元）,单价（元/小时）
"500","1年","2500","5"
"1000","1年","4500","4.5"
"5000","1年","20000","4"
"10000","1年","35000","3.5"
"50000","1年","160000","3.2"
,
,
,
计费项,单价(元/小时)
"API调用","[0, 1000], 5；(1000, 3000], 4；(3000, 5000], 3.2；(5000, +∞), 2.8"
,
,
,
 计费项,计费方式,价格（元/月/QPS）
"QPS","包月","2000"
,
,
,
资源包规格(小时）,有效期,价格(元),单价（元/小时）
"1000","1年","4000","4"
"5000","1年","18000","3.6"
"10000","1年","30000","3"
"50000","1年","130000","2.6"
